
Brassage génétique : Méiose et fécondation| id: + 1
7 – le résultat est =|a. Charges communes + coûts directs de production|b. CA – (marges sur coûts directs + charges communes)|c. Chiffre d’affaires partiel - (marges sur coûts directs + charges communes)||ANSWERS|b. CA – (marges sur coûts directs + charges communes)|
8 – Si le CA est de 6 171 600 €, la marge sur coût de production 2 544 130 € et les charges non affectables de 2 099 120 €, alors le résultat est de :|a. 4 072 480|b. 445 010|c. 2 045 010||ANSWERS|b. 445 010|
9 – si on parle de coût direct de production vendu, c’est que :|a. L’entreprise tient des fiches de stocks sans tenir compte des stocks initiaux|b. L’entreprise calcule seulement la différence entre les entrées et les sorties|c. L’entreprise tient compte des quantités produites et vendues||ANSWERS|c. L’entreprise tient compte des quantités produites et vendues|
10 – les consommations de matières consistent en :|a. La quantité de matières utilisées pour la production|b. La quantité de matières qui a généré des déchets|c. La quantité de matières rendues au fournisseur||ANSWERS|a. La quantité de matières utilisées pour la production|

Comptabilité de gestion - Les coûts variables| id: + 453
1 – le total des charges opérationnelles est de :|a. 4 000 000|b. 5 550 000|c. 1 550 000||ANSWERS|a. 4 000 000|
2 – le total des charges opérationnelles de b et c dans cet ordre sont de :|a. 925 000 et 1 430 000|b. 925 000 et 1 431 000|c. 924 000 et 1 431 000||ANSWERS|c. 924 000 et 1 431 000|
3 - les charges de structure sont de :|a. 1 550 000|b. 1 555 000|c. 1 545 000||ANSWERS|a. 1 550 000|
4 – la variation globale des stocks des MP est :|a. - 273 300|b. - 273 400|c. + 273 400||ANSWERS|b. - 273 400|
5 - le coût variable de production est de|a. 11 08 600 pour B, 1 697 000 pour C et 2 081 000 pour D|b. 1 108 600, 1 597 000 et 2 081 000 dans le même ordre|c. 1 108 600, 1 697 000 et 2 081 000 dans le même ordre||ANSWERS|c. 1 108 600, 1 697 000 et 2 081 000 dans le même ordre|
6 – le chiffre d’affaires par produit est de|a. B : 2 442 400 , C : 2 567 500 et D : 4 224 500|b. B : 2 567 500 C : 2 067 000 et D : 4 224 500|c. B 1 228 600, C 2 067 500 et D 4 224 500||ANSWERS|a. B : 2 442 400 , C : 2 567 500 et D : 4 224 500|
7 – la MCV de B étant de 1 153 800, celle de D de 1 738 500 et la MCV globale de 3 447 800, alors la MCV de C est :|a. 555 600|b. 556 500|c. 555 500||ANSWERS|c. 555 500|
8 - le résultat global est de :|a. 1 550 000|b. 1 897 800|c. 1 898 800||ANSWERS|b. 1 897 800|
9 - les charges communes sont réparties pour pouvoir calculer le résultat|a. Faux si elles sont communes, elles ne sont pas réparties|b. Vrai les charges communes sont toujours réparties|c. Vrai et faux, cela dépend des charges communes||ANSWERS|a. Faux si elles sont communes, elles ne sont pas réparties|
10 – en analysant plus finement les charges communes, le gestionnaire peut en imputer une partie à chaque produit pour :|a. calculer le résultat intermédiaire|b. calculer le coût spécifique de chaque produit|c. Calculer la moyenne pondérée de ces frais||ANSWERS|b. calculer le coût spécifique de chaque produit|

Comptabilité de gestion - Processus et valorisation des stocks| id: + 454
1 - En ce qui concerne le coût de production du produit G, celui-ci est de|a. 124 839|b. 126 839|c. 124 939|d. 125 939||ANSWERS|c. 124 939|
2 - En ce qui concerne les frais de distribution du produit G, ceux-ci sont de|a. 14 960|b. 14 650|c. 14 690|d. 14 600||ANSWERS|a. 14 960|
3 - en comparant le coût de revient au chiffre d’affaires du même produit, on obtient|a. La valeur ajoutée|b. Le résultat de ce produit|c. La marge sur CA|d. La marge commerciale||ANSWERS|b. Le résultat de ce produit|
4 - en reprenant le produit G, le prix de revient est de|a. 139 999|b. 139 989|c. 139 899|d. 139 959||ANSWERS|c. 139 899|
5 - le résultat dégagé sur le produit G est de|a. 9 701|b. 9 702|c. 9 802|d. 9 810||ANSWERS|a. 9 701|
6 - le résultat global ‘produit C et produit G est de|a. -25 200|b. 25 200|c. 2 785|d. - 2 785||ANSWERS|d. - 2 785|
7 - le résultat global peut donc cacher une perte sur un des produits|a. Pas du tout|b. A quoi cela sert-il ?|c. Je n’en sais rien|d. C’est ce qui se passe dans cet exemple||ANSWERS|d. C’est ce qui se passe dans cet exemple|
8 - les stocks de marchandises sont évalués au coût de production ou coût d’achat|a. faux|b. juste|c. Faux car les stocks issus des achats sont toujours évalués au coût d’achat|d. L’entreprise fait ce qu’elle veut||ANSWERS|c. Faux car les stocks issus des achats sont toujours évalués au coût d’achat|
9 - un coût de production est :|a. Supérieur au coût d’achat|b. Il dépend de la méthode de valorisation des stocks|c. Il peut être égal au coût d’achat|d. Il comprend les frais de distribution||ANSWERS|a. Supérieur au coût d’achat|
10 – l’entreprise peut modifier sa manière de valoriser ses stocks pour éviter de dégager des bénéfices|a. Elle est maître de sa gestion|b. La fiscalité ne joue aucun rôle dans la comptabilité française|c. C’est interdit||ANSWERS|b. La fiscalité ne joue aucun rôle dans la comptabilité française|

Comptabilité de gestion - Calculs des coûts Approche| id: + 455
1 - la réglementation comptable oblige les entreprises à tenir une comptabilité de gestion et de joindre les résultats à la liasse fiscale en fin d’exercice.|a. vrai|b. faux|c. Je ne sais pas||ANSWERS|b. faux|
2 – la comptabilité de gestion est basée sur une seule méthode|a. Je ne sais pas|b. vrai|c. faux||ANSWERS|c. faux|
3 – la comptabilité de gestion permet une meilleure analyse du résultat que celui du compte de résultat|a. Oui parce que le compte de résultat analyse le résultat en résultat|b. Oui parce qu’elle permet d’obtenir un résultat par activité ou par produit|c. Oui car elle permet de ne pas produire une comptabilité financière et c’est donc un gain de temps||ANSWERS|b. Oui parce qu’elle permet d’obtenir un résultat par activité ou par produit|
4 – sachant que le coût global de 5 872 € englobe 75 % de charges variables, le montant des charges fixes est|a. 1468|b. 1458|c. 1459||ANSWERS|a. 1468|
5 – quel est le coût de distribution sachant que le coût de production est de 54 %|a. 44%|b. 46%|c. 45%||ANSWERS|b. 46%|
6 - si les charges variables représentent 45 % du chiffre d’affaires, alors la marge sur coût variable est de|a. 65%|b. 45%|c. 55%||ANSWERS|c. 55%|
7 – CA – charges (charges fixes et charges variables), donne toujours|a. Un résultat|b. Un résultat nul|c. Cela dépend||ANSWERS|a. Un résultat|
8 – lorsque l’entreprise souhaite connaître le prix de production d’une unitaire supplémentaire, elle utilise :|a. La méthode des moindres carrés|b. La méthode du juste à temps|c. La méthode du coût marginal||ANSWERS|c. La méthode du coût marginal|
9 - dans la comptabilité de gestion, toutes les charges doit être incorporées|a. De quelles charges s’agit-il?|b. Oui puisqu’elles sont dans la comptabilité financière|c. La réponse se trouve dans la seconde du petit lexique de ce cours||ANSWERS|c. La réponse se trouve dans la seconde du petit lexique de ce cours|
10 – les résultats trouvés par les différentes méthodes donnent les mêmes résultats|a. Oui parce qu’elles incorporent des éléments différents|b. Oui puisque les informations viennent de la comptabilité financière|c. Non et c’est la difficulté de choisir le meilleure méthode||ANSWERS|c. Non et c’est la difficulté de choisir le meilleure méthode|

Comptabilité de gestion - L'imputation rationnelle des charges de structure| id: + 456
1 – le principe de l’imputation rationnelle des charges fixes a pour but de :|a. Rendre les charges fixes proportionnelles à l’activité|b. De majorer les charges fixes en cas de sous activité|c. De modifier arbitrairement les résultats||ANSWERS|a. Rendre les charges fixes proportionnelles à l’activité|
2 – au mois de mars, en appliquant l’imputation rationnelle des charges fixes, le coefficient d’activité est :|a. 3 / 3,2|b. 1.60|c. 3,2 / 3||ANSWERS|c. 3,2 / 3|
3 – le coût de revient de la production vendue tient compte :|a. De la variation des matières des marchandises|b. De la variation des stocks des produits fabriqués non vendus|c. Ce n’est pas à ce niveau que l’entreprise tient compte des stocks||ANSWERS|b. De la variation des stocks des produits fabriqués non vendus|
4 – dans le cas de l’imputation rationnelle des charges fixes, le coût unitaire de production vendue de mars a baissé par rapport à février :|a. Parce que le coût de production unitaire de mars a baissé et le coût unitaire du stock a baissé|b. Parce que le coût de production unitaire de mars a baissé et le coût unitaire du stock initial a augmenté|c. Parce que les quantités produites ont augmenté||ANSWERS|b. Parce que le coût de production unitaire de mars a baissé et le coût unitaire du stock initial a augmenté|
5 – le résultat de janvier IR après prise en compte des écarts d’activité est :|a. 53 750 – 15 000 = 38 750 €|b. 53 750 + 15 000 = 98 750 €|c. 40 625 + 15 000 = 25 625 €||ANSWERS|a. 53 750 – 15 000 = 38 750 €|
6 – la production stockée du compte de résultat à fin mars doit correspondre|a. A la valeur moyenne des stocks|b. A la valeur du stock final de mars|c. A à la valeur du stock initial de mars||ANSWERS|b. A la valeur du stock final de mars|
7 – le résultat du même compte de résultat doit correspondre (aux arrondis près) :|a. A la somme des résultats avec IR|b. A la somme des résultats avec IR après prise en compte des écarts d’activité|c. Au résultat de mars avec IR après prise en compte des écarts d’activité||ANSWERS|b. A la somme des résultats avec IR après prise en compte des écarts d’activité|
8 – question 3 : conclusion La comparaison du résultat sans imputation rationnelle et le résultat avec imputation rationnelle de chaque mois (avant prise en compte des écarts de sous activité) qui indique que : en période de sous activité l’imputation rationnelle diminue le montant des charges imputées et donc augmente le résultat. En période de sur activité, la conclusion est inverse, le résultat est minoré. Cette argumentation est-elle vérifiable ici|a. non|b. oui|c. Pas pour la période de sur activité||ANSWERS|b. oui|
9 – question 3 -en comparant pour chaque mois de sous activité, le résultat sans imputation rationnelle et le résultat avec imputation rationnelle et prise en compte des écarts d’activité on s’aperçoit qu’en janvier les stocks augmentent et le résultat diminue. En février les stocks diminuent et le résultat augmente. Est-ce le cas pour mars période de sur activité ?|a. non|b. Ce n’est pas flagrant|c. oui||ANSWERS|c. oui|
10 – question 3 - la conclusion suivante vous semble-t-elle juste ? En période de sur activité (mars), le boni de sur activité est réparti entre la production vendue et la production stockée si l’on ne pratique pas l’imputation rationnelle ; Il est affecté en totalité au résultat de la période si l’on pratique l’imputation rationnelle. Lorsque le stock augmente,l’imputation rationnelle majore le résultat|a. Vrai|b. Faux|c. Sans idée||ANSWERS|a. Vrai|

Comptabilité de gestion - La comptabilité à base d'activités| id: + 457
1 – la méthode de calcul des coûts à base d’activités (méthode ABC), se caractérise par :|a. L’analyse des activités et des coûts des produits|b. L’analyse des activités et non sur le simple coût des produits|c. Une étude transversale des coûts indirects||ANSWERS|b. L’analyse des activités et non sur le simple coût des produits|
